URL,Is 404,Status Code,Response Time,Error
http://www.waymotorworks.com/09-10-cabrio-r57/maintenance/index3.html?sort=price,False,200,1.27,
https://www.waymotorworks.com/diecast-models/index2.html?js=n,True,404,0.991,HTTP Error 404: Not Found
https://www.waymotorworks.com/mini-spare-tire-wheel.html,False,200,1.341,
https://www.waymotorworks.com/front-smoke-arch-lights-r50-r52-r53.html,False,200,1.505,
http://www.waymotorworks.com/product.php?productid=16259&cat=0&page=3,True,404,1.17,HTTP Error 404: Not Found
http://www.waymotorworks.com/15-f55-cooper-s/exterior/accessories/index3.html,True,404,1.219,HTTP Error 404: Not Found
https://www.waymotorworks.com/turn-signal-stalk-r50-r52-r53.html,False,200,0.983,
http://www.waymotorworks.com/07-10-cooper-r56/index18.html?sort=title,True,404,1.26,HTTP Error 404: Not Found
https://www.waymotorworks.com/09-10-cabrio-r57/maintenance/index3.html?js=n,True,404,1.097,HTTP Error 404: Not Found
http://www.waymotorworks.com/jcw-intake-r56-r55-r57.html,True,404,1.253,HTTP Error 404: Not Found
http://www.waymotorworks.com/09-10-cabrio-r57/maintenance/index3.html?js=n,True,404,1.254,HTTP Error 404: Not Found
https://www.waymotorworks.com/11-countryman-r60/maintenance/fluids/index2.html,True,404,1.01,HTTP Error 404: Not Found
https://www.waymotorworks.com/fluid-crank-damper-pulley-r53.html,True,404,0.916,HTTP Error 404: Not Found
https://www.waymotorworks.com/fuel-filter-assembly-r52-r53-cooper-s.html,False,200,1.409,
https://www.waymotorworks.com/milltek-cat-back-exhaust-focus-st.html,True,404,0.99,HTTP Error 404: Not Found
http://www.waymotorworks.com/oil-pan-gasket-r55-r56-r57-r58-r59-r60-r61.html,False,200,1.568,
https://www.waymotorworks.com/akrapovic-bmw-m5-f10-titanium-exhaust-system.html,True,404,1.017,HTTP Error 404: Not Found
https://www.waymotorworks.com/stainless-steel-brake-lines-r61-mini-paceman.html,True,404,0.978,HTTP Error 404: Not Found
https://www.waymotorworks.com/07-10-cooper-r56/maintenance/all/index7.html,True,404,0.908,HTTP Error 404: Not Found
https://www.waymotorworks.com/afe-power-mach-force-xp-catback-exhaust-r56-r57-r58-r59.html,True,404,0.913,HTTP Error 404: Not Found
https://www.waymotorworks.com/airtec-front-mount-intercooler-for-r52-r53.html,True,404,0.902,HTTP Error 404: Not Found
https://www.waymotorworks.com/n14-engine-valve-cover-bolt-set-r55-r56-r57-r58-r59-cooper-s.html,False,200,1.319,
https://www.waymotorworks.com/intake-manifold-gaskets-r50-cooper.html,False,200,1.649,
https://www.waymotorworks.com/12-coupe-s-r58/index17.html?sort_direction=1,True,404,0.968,HTTP Error 404: Not Found
http://www.waymotorworks.com/product.php?productid=20048&cat=694&page=1,True,404,1.226,HTTP Error 404: Not Found
https://www.waymotorworks.com/05-08-cooper-cabrio-s-r52/exterior/accessories/index3.html,True,404,0.934,HTTP Error 404: Not Found
https://www.waymotorworks.com/test-pipe-cat-install.html?js=n,False,200,1.088,
http://www.waymotorworks.com/boost-pressure-sensor-cooper-s-r55-r56-r57-r58-r59-r60.html?printable=Y,True,404,1.458,HTTP Error 404: Not Found
http://www.waymotorworks.com/12-coupe-s-r58/index8.html,True,404,1.484,HTTP Error 404: Not Found
http://www.waymotorworks.com/honda-civic-type-r-ohlins-coilovers.html,True,404,1.747,HTTP Error 404: Not Found
https://www.waymotorworks.com/08-10-clubman-r55/performance/drivetrain/index3.html,True,404,1.354,HTTP Error 404: Not Found
